"airline","timeOfFlight","deptAirport","arrAirport","arrDay","arrTime","deptCountry","flightNumber","estimatedOutGateVariation","estimatedOutGate","estimatedOffGround","actualOutGateVariation","actualOutGate","actualOffGround","estimatedInGateVariation","estimatedInGate","estimatedOnGround","actualInGateVariation","actualInGate","actualOnGround","arrTerminal","arrGate","numStops","connections","miles"
"UA",90,"CLE","ORD","2024-08-02","06:30","US",1421,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:12:00-04:00","-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:09:00-04:00","-00:16:00","2024-08-02T06:14:00-05:00","2024-08-02T06:03:00-05:00","-00:18:00","2024-08-02T06:12:00-05:00","2024-08-02T06:04:00-05:00","1","B7",0,list("None"),314.77
"UA",155,"EWR","ORD","2024-08-02","07:35","US",1676,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:30:00-04:00","-00:02:00","2024-08-02T05:58:00-04:00","2024-08-02T06:17:00-04:00","00:09:00","2024-08-02T07:44:00-05:00","2024-08-02T07:25:00-05:00","00:16:00","2024-08-02T07:51:00-05:00","2024-08-02T07:27:00-05:00","1","C29",0,list("None"),717.35
"UA",164,"PVD","ORD","2024-08-02","07:44","US",2462,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:23:00-04:00","-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:08:00-04:00","-00:23:00","2024-08-02T07:21:00-05:00","2024-08-02T07:11:00-05:00","-00:24:00","2024-08-02T07:20:00-05:00","2024-08-02T07:07:00-05:00","1","C24",0,list("None"),846.98
"UA",76,"IND","ORD","2024-08-02","06:16","US",3479,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:08:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:03:00-04:00","-00:26:00","2024-08-02T05:50:00-05:00","2024-08-02T05:42:00-05:00","-00:27:00","2024-08-02T05:49:00-05:00","2024-08-02T05:43:00-05:00","1","C6",0,list("None"),177.46
"UA",134,"ATL","ORD","2024-08-02","07:14","US",1292,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:13:00-04:00","-00:06:00","2024-08-02T05:54:00-04:00","2024-08-02T06:12:00-04:00","-00:25:00","2024-08-02T06:49:00-05:00","2024-08-02T06:38:00-05:00","-00:28:00","2024-08-02T06:46:00-05:00","2024-08-02T06:39:00-05:00","1","B21",0,list("None"),606.66
"UA",94,"CVG","ORD","2024-08-02","06:34","US",3542,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:18:00-04:00","-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:12:00-04:00","-00:21:00","2024-08-02T06:13:00-05:00","2024-08-02T06:03:00-05:00","-00:23:00","2024-08-02T06:11:00-05:00","2024-08-02T06:03:00-05:00","1","C8",0,list("None"),264.32
"UA",87,"CMH","ORD","2024-08-02","06:27","US",3472,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:19:00-04:00","-00:10:00","2024-08-02T05:50:00-04:00","2024-08-02T06:16:00-04:00","-00:12:00","2024-08-02T06:15:00-05:00","2024-08-02T06:06:00-05:00","-00:10:00","2024-08-02T06:17:00-05:00","2024-08-02T06:08:00-05:00","1","C2",0,list("None"),295.02
"UA",115,"BNA","ORD","2024-08-02","07:55","US",1775,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:24:00-05:00","-00:08:00","2024-08-02T05:52:00-05:00","2024-08-02T06:14:00-05:00","-00:04:00","2024-08-02T07:51:00-05:00","2024-08-02T07:35:00-05:00","-00:12:00","2024-08-02T07:43:00-05:00","2024-08-02T07:36:00-05:00","1","B9",0,list("None"),409.79
"UA",254,"LAX","ORD","2024-08-02","12:14","US",1332,"00:00:00","2024-08-02T06:00:00-07:00","2024-08-02T06:27:00-07:00","-00:05:00","2024-08-02T05:55:00-07:00","2024-08-02T06:14:00-07:00","-00:04:00","2024-08-02T12:10:00-05:00","2024-08-02T11:57:00-05:00","-00:10:00","2024-08-02T12:04:00-05:00","2024-08-02T11:57:00-05:00","1","C1",0,list("None"),1741.16
"AA",304,"ORD","ORD","2024-08-02","11:04","US",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,list("LGA"),1462.78
"AA",85,"COU","ORD","2024-08-02","07:25","US",3655,"00:00:00","2024-08-02T06:00:00-05:00","2024-08-02T06:17:00-05:00","-00:04:00","2024-08-02T05:56:00-05:00","2024-08-02T06:16:00-05:00","00:00:00","2024-08-02T07:25:00-05:00","2024-08-02T07:09:00-05:00","-00:05:00","2024-08-02T07:20:00-05:00","2024-08-02T07:13:00-05:00","3","L6A",0,list("None"),314.94
"AA",130,"ATL","ORD","2024-08-02","07:10","US",2684,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:08:00","2024-08-02T05:52:00-04:00","2024-08-02T06:07:00-04:00","-00:29:00","2024-08-02T06:41:00-05:00",NA,"-00:31:00","2024-08-02T06:39:00-05:00","2024-08-02T06:31:00-05:00","3","H12",0,list("None"),606.66
"AA",171,"AUS","ORD","2024-08-02","08:51","US",591,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:04:00","2024-08-02T05:56:00-05:00","2024-08-02T06:10:00-05:00","-00:06:00","2024-08-02T08:45:00-05:00",NA,"-00:11:00","2024-08-02T08:40:00-05:00","2024-08-02T08:28:00-05:00","3","H15",0,list("None"),978.4
"AA",254,"SFO","ORD","2024-08-02","12:14","US",2614,"00:00:00","2024-08-02T06:00:00-07:00",NA,"-00:02:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:16:00","2024-08-02T11:58:00-05:00",NA,"-00:09:00","2024-08-02T12:05:00-05:00","2024-08-02T11:46:00-05:00","3","H8",0,list("None"),1842.58
"AA",137,"BWI","ORD","2024-08-02","07:17","US",3619,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:08:00-04:00","-00:26:00","2024-08-02T06:51:00-05:00",NA,"-00:29:00","2024-08-02T06:48:00-05:00","2024-08-02T06:40:00-05:00","3","L25",0,list("None"),620.11
"AA",160,"LGA","ORD","2024-08-02","07:40","US",462,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:26:00-04:00","00:10:00","2024-08-02T07:50:00-05:00",NA,"00:14:00","2024-08-02T07:54:00-05:00","2024-08-02T07:36:00-05:00","3","H8",0,list("None"),731.39
"AA",137,"AVP","ORD","2024-08-02","07:17","US",4141,"00:00:00","2024-08-02T06:00:00-04:00",NA,"00:04:00","2024-08-02T06:04:00-04:00","2024-08-02T06:14:00-04:00","-00:20:00","2024-08-02T06:57:00-05:00",NA,"-00:10:00","2024-08-02T07:07:00-05:00","2024-08-02T06:46:00-05:00","3","L9",0,list("None"),629.83
"AA",78,"RST","ORD","2024-08-02","07:18","US",3745,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:11:00","2024-08-02T05:49:00-05:00","2024-08-02T05:57:00-05:00","-00:03:00","2024-08-02T07:15:00-05:00",NA,"-00:04:00","2024-08-02T07:14:00-05:00","2024-08-02T06:49:00-05:00","3","L2C",0,list("None"),267.8
"AA",175,"SAT","ORD","2024-08-02","08:55","US",1442,"00:00:00","2024-08-02T06:00:00-05:00",NA,"-00:07:00","2024-08-02T05:53:00-05:00","2024-08-02T06:05:00-05:00","-00:02:00","2024-08-02T08:53:00-05:00",NA,"-00:08:00","2024-08-02T08:47:00-05:00","2024-08-02T08:36:00-05:00","3","H18",0,list("None"),1042.31
"AS",304,"ORD","ORD","2024-08-02","11:04","US",4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,list("LGA"),1462.78
"AS",160,"LGA","ORD","2024-08-02","07:40","US",4004,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:05:00","2024-08-02T05:55:00-04:00","2024-08-02T06:26:00-04:00","00:10:00","2024-08-02T07:50:00-05:00",NA,"00:14:00","2024-08-02T07:54:00-05:00","2024-08-02T07:36:00-05:00","3","H8",0,list("None"),731.39
"UA",170,"BOS","ORD","2024-08-02","07:50","US",567,"00:00:00","2024-08-02T06:00:00-04:00","2024-08-02T06:29:00-04:00","-00:04:00","2024-08-02T05:56:00-04:00","2024-08-02T06:27:00-04:00","00:07:00","2024-08-02T07:57:00-05:00","2024-08-02T07:40:00-05:00","00:01:00","2024-08-02T07:51:00-05:00","2024-08-02T07:40:00-05:00","2","E16",0,list("None"),864.37
"HA",174,"BOS","ORD","2024-08-02","07:54","US",2439,"00:00:00","2024-08-02T06:00:00-04:00",NA,"-00:03:00","2024-08-02T05:57:00-04:00","2024-08-02T06:15:00-04:00","-00:02:00","2024-08-02T07:52:00-05:00",NA,"-00:08:00","2024-08-02T07:46:00-05:00","2024-08-02T07:24:00-05:00","3","G2",0,list("None"),864.37
"BA",253,"LAX","ORD","2024-08-02","12:14","US",5391,"00:00:00","2024-08-02T06:01:00-07:00",NA,"-00:06:00","2024-08-02T05:55:00-07:00","2024-08-02T06:11:00-07:00","-00:10:00","2024-08-02T12:04:00-05:00",NA,"-00:15:00","2024-08-02T11:59:00-05:00","2024-08-02T11:52:00-05:00","3","H18",0,list("None"),1741.16
"TN",253,"LAX","ORD","2024-08-02","12:14","US",1266,"00:00:00","2024-08-02T06:01:00-07:00",NA,"-00:06:00","2024-08-02T05:55:00-07:00","2024-08-02T06:11:00-07:00","-00:10:00","2024-08-02T12:04:00-05:00",NA,"-00:15:00","2024-08-02T11:59:00-05:00","2024-08-02T11:52:00-05:00","3","H18",0,list("None"),1741.16
"MH",253,"LAX","ORD","2024-08-02","12:14","US",9449,"00:00:00","2024-08-02T06:01:00-07:00",NA,"-00:06:00","2024-08-02T05:55:00-07:00","2024-08-02T06:11:00-07:00","-00:10:00","2024-08-02T12:04:00-05:00",NA,"-00:15:00","2024-08-02T11:59:00-05:00","2024-08-02T11:52:00-05:00","3","H18",0,list("None"),1741.16
"EI",253,"LAX","ORD","2024-08-02","12:14","US",7135,"00:00:00","2024-08-02T06:01:00-07:00",NA,"-00:06:00","2024-08-02T05:55:00-07:00","2024-08-02T06:11:00-07:00","-00:10:00","2024-08-02T12:04:00-05:00",NA,"-00:15:00","2024-08-02T11:59:00-05:00","2024-08-02T11:52:00-05:00","3","H18",0,list("None"),1741.16
"AA",253,"LAX","ORD","2024-08-02","12:14","US",1021,"00:00:00","2024-08-02T06:01:00-07:00",NA,"-00:06:00","2024-08-02T05:55:00-07:00","2024-08-02T06:11:00-07:00","-00:10:00","2024-08-02T12:04:00-05:00",NA,"-00:15:00","2024-08-02T11:59:00-05:00","2024-08-02T11:52:00-05:00","3","H18",0,list("None"),1741.16
"UA",113,"JLN","ORD","2024-08-02","07:54","US",5020,"00:00:00","2024-08-02T06:01:00-05:00","2024-08-02T06:06:00-05:00","-00:06:00","2024-08-02T05:55:00-05:00","2024-08-02T06:04:00-05:00","-00:18:00","2024-08-02T07:36:00-05:00","2024-08-02T07:25:00-05:00","-00:18:00","2024-08-02T07:36:00-05:00","2024-08-02T07:26:00-05:00","2","F27",0,list("None"),484.03
"AA",67,"PIA","ORD","2024-08-02","07:09","US",6162,"00:00:00","2024-08-02T06:02:00-05:00",NA,"-00:07:00","2024-08-02T05:55:00-05:00","2024-08-02T06:13:00-05:00","-00:11:00","2024-08-02T06:58:00-05:00","2024-08-02T06:47:00-05:00","-00:11:00","2024-08-02T06:58:00-05:00","2024-08-02T06:47:00-05:00","3","G18",0,list("None"),129.85
"JL",67,"PIA","ORD","2024-08-02","07:09","US",7409,"00:00:00","2024-08-02T06:02:00-05:00",NA,"-00:07:00","2024-08-02T05:55:00-05:00","2024-08-02T06:13:00-05:00","-00:11:00","2024-08-02T06:58:00-05:00","2024-08-02T06:47:00-05:00","-00:11:00","2024-08-02T06:58:00-05:00","2024-08-02T06:47:00-05:00","3","G18",0,list("None"),129.85
"BA",241,"SEA","ORD","2024-08-02","12:04","US",5592,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"QR",241,"SEA","ORD","2024-08-02","12:04","US",2903,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"GF",241,"SEA","ORD","2024-08-02","12:04","US",6875,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"MH",241,"SEA","ORD","2024-08-02","12:04","US",9388,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"EI",241,"SEA","ORD","2024-08-02","12:04","US",7103,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"IB",241,"SEA","ORD","2024-08-02","12:04","US",4550,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
"RJ",241,"SEA","ORD","2024-08-02","12:04","US",7746,"00:00:00","2024-08-02T06:03:00-07:00",NA,"-00:05:00","2024-08-02T05:58:00-07:00","2024-08-02T06:09:00-07:00","-00:23:00","2024-08-02T11:41:00-05:00",NA,"-00:20:00","2024-08-02T11:44:00-05:00","2024-08-02T11:30:00-05:00","3","K16",0,list("None"),1716.1
